No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
24774,2015,12,28,5,67.0,67.0,16.0,57.0,1000.0,2.0,-8.5,1032.0,-12.5,0.0,NNE,1.0,Dongsi
24775,2015,12,28,6,64.0,64.0,13.0,57.0,900.0,2.0,-9.5,1032.0,-12.5,0.0,ESE,0.7,Dongsi
24776,2015,12,28,7,68.0,68.0,14.0,57.0,1200.0,2.0,-9.6,1032.1,-11.5,0.0,E,1.4,Dongsi
24777,2015,12,28,8,71.0,71.0,14.0,63.0,1300.0,2.0,-8.7,1032.6,-11.2,0.0,NE,1.1,Dongsi
24778,2015,12,28,9,79.0,89.0,18.0,66.0,2000.0,3.0,-6.6,1033.0,-12.5,0.0,NNE,1.7,Dongsi
24779,2015,12,28,10,136.0,146.0,30.0,79.0,3300.0,4.0,-4.5,1033.3,-13.4,0.0,NNE,2.1,Dongsi
24780,2015,12,28,11,88.0,88.0,20.0,62.0,1700.0,7.0,-3.1,1032.7,-13.1,0.0,NNE,2.0,Dongsi
24781,2015,12,28,12,70.0,77.0,11.0,57.0,1300.0,12.0,-0.8,1031.6,-11.6,0.0,N,1.4,Dongsi
24782,2015,12,28,13,62.0,67.0,12.0,55.0,1100.0,18.0,1.6,1030.4,-11.6,0.0,SSW,1.0,Dongsi
24783,2015,12,28,14,66.0,66.0,13.0,49.0,1100.0,20.0,2.4,1029.7,-11.2,0.0,WNW,1.1,Dongsi
24784,2015,12,28,15,71.0,71.0,18.0,52.0,1200.0,19.0,3.9,1029.2,-11.3,0.0,SW,1.0,Dongsi
24785,2015,12,28,16,92.0,120.0,27.0,83.0,1800.0,6.0,3.3,1028.8,-10.0,0.0,SSW,1.7,Dongsi
24786,2015,12,28,17,103.0,150.0,26.0,94.0,2000.0,3.0,1.7,1028.7,-9.0,0.0,WSW,1.8,Dongsi
24787,2015,12,28,18,135.0,170.0,25.0,92.0,2100.0,2.0,0.8,1028.9,-8.2,0.0,WSW,1.6,Dongsi
24788,2015,12,28,19,150.0,169.0,22.0,90.0,2100.0,2.0,-1.3,1029.1,-7.9,0.0,WSW,0.7,Dongsi
24789,2015,12,28,20,176.0,176.0,19.0,86.0,2300.0,2.0,-0.9,1029.1,-7.5,0.0,SSW,1.3,Dongsi
24790,2015,12,28,21,185.0,196.0,18.0,83.0,2300.0,2.0,-0.4,1029.0,-7.0,0.0,S,0.9,Dongsi
24791,2015,12,28,22,222.0,236.0,23.0,87.0,2900.0,2.0,-1.7,1028.7,-6.6,0.0,SE,1.2,Dongsi
24792,2015,12,28,23,241.0,257.0,23.0,88.0,2900.0,2.0,-2.9,1028.6,-6.5,0.0,ESE,0.9,Dongsi
24793,2015,12,29,0,281.0,283.0,24.0,90.0,3100.0,2.0,-3.2,1028.2,-6.5,0.0,ENE,1.0,Dongsi
24794,2015,12,29,1,257.0,257.0,23.0,91.0,2900.0,2.0,-3.1,1027.8,-6.2,0.0,E,0.9,Dongsi
24795,2015,12,29,2,260.0,260.0,23.0,92.0,3100.0,2.0,-2.9,1027.6,-5.9,0.0,E,1.0,Dongsi
24796,2015,12,29,3,255.0,272.0,31.0,108.0,2900.0,2.0,-2.8,1027.2,-5.3,0.0,NE,0.4,Dongsi
24797,2015,12,29,4,259.0,288.0,60.0,119.0,4600.0,7.0,-3.2,1026.5,-5.8,0.0,NE,1.4,Dongsi
24798,2015,12,29,5,293.0,330.0,61.0,113.0,6600.0,6.0,-4.9,1026.1,-6.7,0.0,ENE,1.2,Dongsi
24799,2015,12,29,6,305.0,331.0,50.0,111.0,6100.0,4.0,-5.9,1025.9,-7.4,0.0,E,0.9,Dongsi
24800,2015,12,29,7,317.0,333.0,42.0,104.0,5000.0,3.0,-6.0,1025.9,-7.5,0.0,NE,0.9,Dongsi
24801,2015,12,29,8,246.0,261.0,41.0,93.0,3800.0,2.0,-6.8,1025.8,-7.9,0.0,ESE,0.4,Dongsi
24802,2015,12,29,9,223.0,246.0,38.0,93.0,3600.0,3.0,-5.1,1026.0,-6.8,0.0,NE,0.8,Dongsi
24803,2015,12,29,10,193.0,211.0,34.0,89.0,2900.0,3.0,-2.5,1025.9,-7.6,0.0,E,1.0,Dongsi
24804,2015,12,29,11,191.0,206.0,34.0,88.0,2600.0,6.0,-0.8,1025.1,-7.4,0.0,NE,1.6,Dongsi
24805,2015,12,29,12,210.0,235.0,39.0,92.0,2700.0,8.0,0.4,1024.0,-7.1,0.0,ENE,1.3,Dongsi
24806,2015,12,29,13,215.0,231.0,38.0,93.0,2700.0,10.0,1.5,1022.7,-6.3,0.0,SE,1.2,Dongsi
24807,2015,12,29,14,246.0,267.0,42.0,103.0,2900.0,11.0,2.6,1022.0,-5.3,0.0,SSE,1.1,Dongsi
24808,2015,12,29,15,253.0,290.0,42.0,120.0,3200.0,8.0,2.5,1021.8,-5.6,0.0,ESE,1.1,Dongsi
24809,2015,12,29,16,279.0,321.0,44.0,137.0,3600.0,5.0,1.9,1022.1,-5.3,0.0,ENE,1.1,Dongsi
24810,2015,12,29,17,334.0,389.0,47.0,148.0,4200.0,3.0,0.3,1022.3,-5.3,0.0,E,1.0,Dongsi
24811,2015,12,29,18,384.0,460.0,51.0,150.0,4700.0,3.0,-0.4,1022.8,-5.0,0.0,E,0.8,Dongsi
24812,2015,12,29,19,429.0,516.0,49.0,146.0,5600.0,4.0,-1.1,1023.4,-4.8,0.0,SE,0.7,Dongsi
24813,2015,12,29,20,516.0,600.0,51.0,158.0,6800.0,4.0,-2.1,1023.6,-4.9,0.0,E,1.1,Dongsi
24814,2015,12,29,21,554.0,626.0,42.0,162.0,6900.0,3.0,-2.3,1023.7,-4.6,0.0,E,0.8,Dongsi
24815,2015,12,29,22,555.0,602.0,39.0,149.0,8000.0,3.0,-3.0,1024.1,-4.7,0.0,E,0.7,Dongsi
24816,2015,12,29,23,513.0,544.0,38.0,133.0,6100.0,3.0,-3.5,1024.1,-4.6,0.0,NW,0.2,Dongsi
24817,2015,12,30,0,475.0,514.0,41.0,131.0,6300.0,3.0,-2.9,1023.9,-4.3,0.0,NE,1.4,Dongsi
24818,2015,12,30,1,436.0,481.0,51.0,150.0,7400.0,4.0,-3.9,1024.0,-4.9,0.0,E,1.1,Dongsi
24819,2015,12,30,2,273.0,273.0,49.0,116.0,4300.0,2.0,-4.3,1024.3,-5.0,0.0,SSE,1.1,Dongsi
24820,2015,12,30,3,138.0,138.0,31.0,85.0,2700.0,2.0,-0.4,1024.1,-5.2,0.0,NE,1.9,Dongsi
24821,2015,12,30,4,77.0,77.0,19.0,73.0,1700.0,2.0,-1.8,1023.9,-5.5,0.0,WNW,0.8,Dongsi
24822,2015,12,30,5,55.0,55.0,14.0,64.0,1300.0,4.0,-3.4,1024.3,-5.7,0.0,NE,0.9,Dongsi
24823,2015,12,30,6,32.0,32.0,11.0,53.0,900.0,10.0,-3.0,1024.6,-5.8,0.0,ENE,2.1,Dongsi
24824,2015,12,30,7,12.0,12.0,8.0,36.0,500.0,24.0,-4.4,1024.9,-7.0,0.0,NNW,1.2,Dongsi
24825,2015,12,30,8,7.0,13.0,4.0,34.0,400.0,33.0,1.2,1025.9,-9.7,0.0,NW,4.3,Dongsi
24826,2015,12,30,9,12.0,12.0,4.0,36.0,500.0,30.0,2.1,1026.9,-10.1,0.0,WNW,3.4,Dongsi
24827,2015,12,30,10,11.0,11.0,5.0,27.0,500.0,41.0,3.0,1027.3,-10.0,0.0,NW,3.3,Dongsi
24828,2015,12,30,11,10.0,10.0,5.0,23.0,500.0,47.0,3.6,1027.1,-10.1,0.0,NW,3.4,Dongsi
24829,2015,12,30,12,11.0,11.0,3.0,16.0,400.0,57.0,4.1,1026.7,-10.8,0.0,NNW,4.1,Dongsi
24830,2015,12,30,13,10.0,10.0,3.0,12.0,300.0,65.0,4.7,1026.0,-10.6,0.0,NW,3.6,Dongsi
24831,2015,12,30,14,8.0,8.0,2.0,12.0,300.0,68.0,5.0,1025.9,-10.8,0.0,WNW,4.9,Dongsi
24832,2015,12,30,15,6.0,7.0,2.0,13.0,300.0,68.0,5.2,1026.1,-10.6,0.0,NW,4.8,Dongsi
24833,2015,12,30,16,5.0,5.0,2.0,17.0,300.0,64.0,4.8,1026.2,-10.9,0.0,NW,4.0,Dongsi
24834,2015,12,30,17,7.0,7.0,2.0,25.0,400.0,54.0,4.2,1026.6,-10.7,0.0,NW,3.8,Dongsi
24835,2015,12,30,18,9.0,9.0,2.0,35.0,400.0,42.0,3.8,1027.4,-10.7,0.0,NW,2.7,Dongsi
24836,2015,12,30,19,8.0,8.0,2.0,49.0,600.0,28.0,3.5,1028.3,-10.6,0.0,NW,1.7,Dongsi
24837,2015,12,30,20,14.0,14.0,6.0,53.0,700.0,24.0,2.6,1029.1,-10.3,0.0,NNW,1.6,Dongsi
24838,2015,12,30,21,27.0,27.0,5.0,55.0,900.0,19.0,1.3,1029.6,-10.5,0.0,ENE,2.2,Dongsi
24839,2015,12,30,22,20.0,20.0,6.0,56.0,900.0,18.0,0.2,1030.0,-11.2,0.0,NE,1.3,Dongsi
24840,2015,12,30,23,18.0,18.0,8.0,63.0,700.0,9.0,-0.5,1030.3,-11.3,0.0,N,1.5,Dongsi
24841,2015,12,31,0,37.0,37.0,9.0,62.0,900.0,7.0,-1.4,1030.2,-11.3,0.0,NNE,0.9,Dongsi
24842,2015,12,31,1,21.0,21.0,6.0,56.0,600.0,11.0,-1.6,1030.2,-10.2,0.0,NNW,0.8,Dongsi
24843,2015,12,31,2,25.0,25.0,5.0,57.0,800.0,7.0,-1.6,1030.4,-10.7,0.0,N,1.6,Dongsi
24844,2015,12,31,3,25.0,25.0,5.0,59.0,700.0,5.0,-3.0,1030.5,-10.3,0.0,N,1.1,Dongsi
24845,2015,12,31,4,27.0,27.0,6.0,61.0,600.0,4.0,-2.4,1030.4,-10.5,0.0,NNW,1.2,Dongsi
24846,2015,12,31,5,21.0,21.0,6.0,42.0,700.0,17.0,-3.7,1030.1,-10.8,0.0,NNE,0.7,Dongsi
24847,2015,12,31,6,15.0,15.0,5.0,45.0,700.0,16.0,-5.8,1030.0,-10.6,0.0,NNW,1.0,Dongsi
24848,2015,12,31,7,15.0,15.0,4.0,59.0,800.0,5.0,-5.5,1030.2,-11.0,0.0,ENE,0.7,Dongsi
24849,2015,12,31,8,11.0,11.0,2.0,55.0,600.0,7.0,-5.1,1030.2,-10.9,0.0,NE,1.0,Dongsi
24850,2015,12,31,9,12.0,20.0,7.0,63.0,900.0,6.0,-3.0,1030.7,-10.8,0.0,ENE,1.5,Dongsi
24851,2015,12,31,10,25.0,29.0,12.0,56.0,1000.0,9.0,-1.6,1031.0,-10.4,0.0,ENE,1.5,Dongsi
24852,2015,12,31,11,28.0,35.0,11.0,57.0,1000.0,13.0,-0.3,1030.5,-10.5,0.0,ENE,1.7,Dongsi
24853,2015,12,31,12,37.0,39.0,9.0,57.0,1000.0,17.0,1.6,1029.3,-10.3,0.0,E,1.3,Dongsi
24854,2015,12,31,13,50.0,50.0,11.0,56.0,1100.0,20.0,2.9,1028.0,-10.1,0.0,WSW,0.9,Dongsi
24855,2015,12,31,14,55.0,58.0,9.0,63.0,1400.0,17.0,3.1,1027.2,-9.9,0.0,ESE,1.3,Dongsi
24856,2015,12,31,15,63.0,72.0,16.0,65.0,1500.0,19.0,3.7,1026.7,-9.7,0.0,ESE,1.5,Dongsi
24857,2015,12,31,16,71.0,90.0,17.0,69.0,1500.0,17.0,3.4,1026.5,-9.6,0.0,SSE,1.2,Dongsi
24858,2015,12,31,17,86.0,103.0,17.0,78.0,1700.0,9.0,2.1,1026.2,-8.9,0.0,SE,1.3,Dongsi
24859,2015,12,31,18,90.0,111.0,21.0,85.0,2000.0,2.0,1.0,1026.2,-8.5,0.0,SSE,1.1,Dongsi
24860,2015,12,31,19,119.0,127.0,23.0,84.0,2300.0,2.0,-1.4,1026.3,-8.6,0.0,E,1.0,Dongsi
24861,2015,12,31,20,140.0,143.0,27.0,86.0,2300.0,2.0,-2.5,1026.2,-8.4,0.0,E,1.3,Dongsi
24862,2015,12,31,21,157.0,184.0,29.0,91.0,2800.0,3.0,-2.7,1025.8,-8.0,0.0,ENE,0.9,Dongsi
24863,2015,12,31,22,171.0,209.0,37.0,104.0,3800.0,4.0,-3.5,1025.5,-7.6,0.0,ENE,0.4,Dongsi
24864,2015,12,31,23,204.0,225.0,33.0,103.0,3800.0,3.0,-3.4,1025.2,-7.5,0.0,NE,1.8,Dongsi
24865,2016,1,1,0,200.0,209.0,31.0,98.0,3400.0,2.0,-2.5,1024.5,-8.2,0.0,NNE,1.1,Dongsi
24866,2016,1,1,1,193.0,203.0,46.0,97.0,3400.0,3.0,-3.5,1023.8,-7.3,0.0,NE,1.0,Dongsi
24867,2016,1,1,2,219.0,237.0,49.0,102.0,3700.0,3.0,-4.7,1023.7,-7.3,0.0,ENE,0.8,Dongsi
24868,2016,1,1,3,187.0,196.0,40.0,94.0,3100.0,3.0,-3.6,1023.1,-7.7,0.0,ENE,1.5,Dongsi
24869,2016,1,1,4,160.0,160.0,35.0,91.0,3100.0,2.0,-5.1,1022.3,-7.7,0.0,E,1.0,Dongsi
24870,2016,1,1,5,116.0,116.0,31.0,89.0,2700.0,2.0,-5.7,1021.7,-8.3,0.0,ENE,1.2,Dongsi
24871,2016,1,1,6,111.0,117.0,32.0,90.0,2800.0,2.0,-6.3,1021.1,-8.4,0.0,ENE,0.7,Dongsi
24872,2016,1,1,7,124.0,139.0,31.0,87.0,3200.0,2.0,-6.8,1021.1,-8.6,0.0,E,0.7,Dongsi
24873,2016,1,1,8,106.0,118.0,22.0,78.0,2600.0,2.0,-6.8,1021.2,-8.8,0.0,ENE,0.9,Dongsi
24874,2016,1,1,9,93.0,93.0,19.0,70.0,1900.0,2.0,-3.6,1021.5,-8.3,0.0,E,1.2,Dongsi
24875,2016,1,1,10,90.0,98.0,25.0,71.0,1700.0,4.0,-2.1,1021.1,-8.0,0.0,ENE,1.4,Dongsi
24876,2016,1,1,11,103.0,118.0,28.0,78.0,2000.0,5.0,-0.2,1020.6,-7.9,0.0,ENE,1.2,Dongsi
24877,2016,1,1,12,119.0,123.0,32.0,78.0,2100.0,7.0,1.3,1019.2,-7.7,0.0,ESE,0.8,Dongsi
24878,2016,1,1,13,133.0,146.0,34.0,85.0,2200.0,9.0,2.8,1017.7,-7.7,0.0,SW,1.0,Dongsi
24879,2016,1,1,14,172.0,190.0,34.0,99.0,2600.0,10.0,4.3,1016.7,-7.2,0.0,SE,0.5,Dongsi
24880,2016,1,1,15,194.0,206.0,35.0,107.0,2600.0,10.0,4.2,1016.7,-7.0,0.0,E,1.1,Dongsi
24881,2016,1,1,16,198.0,207.0,31.0,113.0,2900.0,6.0,3.9,1016.4,-7.0,0.0,E,1.0,Dongsi
24882,2016,1,1,17,204.0,232.0,36.0,123.0,3800.0,3.0,1.2,1017.0,-6.9,0.0,E,1.1,Dongsi
24883,2016,1,1,18,219.0,261.0,42.0,124.0,3800.0,2.0,-1.2,1017.2,-6.7,0.0,E,1.2,Dongsi
24884,2016,1,1,19,246.0,291.0,41.0,125.0,4100.0,2.0,-1.2,1017.2,-6.2,0.0,E,1.2,Dongsi
24885,2016,1,1,20,260.0,310.0,44.0,126.0,4800.0,3.0,-2.4,1017.5,-6.1,0.0,E,0.7,Dongsi
24886,2016,1,1,21,278.0,334.0,51.0,129.0,5100.0,3.0,-2.5,1017.6,-5.5,0.0,E,0.9,Dongsi
24887,2016,1,1,22,282.0,305.0,41.0,126.0,4700.0,3.0,-3.1,1017.3,-5.6,0.0,NE,0.1,Dongsi
24888,2016,1,1,23,285.0,307.0,41.0,135.0,4500.0,2.0,-3.2,1017.4,-5.2,0.0,NE,1.4,Dongsi
24889,2016,1,2,0,314.0,363.0,49.0,144.0,6200.0,4.0,-4.4,1017.5,-5.9,0.0,ESE,0.7,Dongsi
24890,2016,1,2,1,345.0,363.0,55.0,137.0,5400.0,2.0,-3.6,1016.8,-5.5,0.0,ENE,1.1,Dongsi
24891,2016,1,2,2,306.0,306.0,44.0,110.0,4400.0,2.0,-4.2,1017.0,-5.6,0.0,NE,0.5,Dongsi
24892,2016,1,2,3,249.0,249.0,40.0,93.0,2400.0,2.0,-3.7,1016.7,-5.9,0.0,NW,0.6,Dongsi
24893,2016,1,2,4,205.0,205.0,33.0,81.0,2100.0,3.0,-4.4,1016.0,-6.1,0.0,SSW,0.4,Dongsi
24894,2016,1,2,5,204.0,204.0,29.0,77.0,2900.0,3.0,-4.7,1015.7,-6.8,0.0,W,0.7,Dongsi
24895,2016,1,2,6,224.0,224.0,38.0,88.0,4100.0,3.0,-5.2,1015.7,-7.0,0.0,S,0.3,Dongsi
24896,2016,1,2,7,220.0,220.0,36.0,88.0,4000.0,3.0,-5.2,1015.8,-6.7,0.0,ENE,1.2,Dongsi
24897,2016,1,2,8,195.0,195.0,36.0,90.0,3500.0,3.0,-3.9,1016.1,-6.1,0.0,ENE,1.0,Dongsi
24898,2016,1,2,9,208.0,217.0,37.0,104.0,4800.0,4.0,-3.0,1016.5,-5.6,0.0,ENE,0.9,Dongsi
24899,2016,1,2,10,236.0,256.0,42.0,112.0,5400.0,4.0,0.1,1017.1,-5.7,0.0,SE,0.8,Dongsi
24900,2016,1,2,11,222.0,228.0,44.0,105.0,4100.0,6.0,2.1,1016.9,-5.1,0.0,ESE,1.0,Dongsi
24901,2016,1,2,12,210.0,210.0,42.0,102.0,3500.0,9.0,3.7,1016.1,-5.8,0.0,NE,1.2,Dongsi
24902,2016,1,2,13,203.0,203.0,39.0,105.0,3300.0,12.0,4.6,1015.0,-5.5,0.0,E,1.2,Dongsi
24903,2016,1,2,14,210.0,210.0,37.0,116.0,3500.0,11.0,6.0,1014.1,-5.7,0.0,ENE,1.5,Dongsi
24904,2016,1,2,15,239.0,242.0,38.0,130.0,3600.0,9.0,6.1,1014.2,-5.6,0.0,ENE,1.4,Dongsi
24905,2016,1,2,16,225.0,225.0,36.0,123.0,3200.0,8.0,5.6,1014.2,-5.4,0.0,ENE,1.1,Dongsi
24906,2016,1,2,17,208.0,213.0,36.0,121.0,3000.0,5.0,2.5,1014.7,-5.4,0.0,ENE,1.1,Dongsi
24907,2016,1,2,18,237.0,260.0,41.0,127.0,3300.0,3.0,0.1,1015.1,-4.9,0.0,ENE,1.0,Dongsi
24908,2016,1,2,19,291.0,333.0,45.0,138.0,4100.0,4.0,-0.7,1015.7,-4.4,0.0,ENE,0.5,Dongsi
24909,2016,1,2,20,416.0,470.0,58.0,161.0,5400.0,4.0,-1.7,1016.6,-4.4,0.0,ESE,0.6,Dongsi
24910,2016,1,2,21,499.0,554.0,46.0,167.0,6800.0,4.0,-2.0,1016.7,-4.5,0.0,ESE,0.6,Dongsi
24911,2016,1,2,22,505.0,522.0,39.0,156.0,6600.0,3.0,-2.8,1016.7,-4.5,0.0,E,0.7,Dongsi
24912,2016,1,2,23,504.0,513.0,39.0,151.0,6300.0,3.0,-3.0,1017.2,-4.0,0.0,ENE,1.3,Dongsi
24913,2016,1,3,0,535.0,553.0,53.0,163.0,6100.0,4.0,-3.2,1017.0,-4.0,0.0,ENE,0.5,Dongsi
24914,2016,1,3,1,520.0,548.0,43.0,138.0,6700.0,3.0,-3.3,1016.8,-4.0,0.0,ENE,1.2,Dongsi
24915,2016,1,3,2,482.0,490.0,39.0,130.0,6200.0,3.0,-3.2,1016.8,-3.6,0.0,NE,1.0,Dongsi
24916,2016,1,3,3,477.0,477.0,41.0,118.0,6100.0,3.0,-3.4,1017.3,-4.7,0.0,ENE,1.1,Dongsi
24917,2016,1,3,4,323.0,323.0,35.0,87.0,4500.0,2.0,-2.6,1017.3,-3.2,0.0,E,1.8,Dongsi
24918,2016,1,3,5,234.0,234.0,34.0,70.0,3600.0,2.0,-3.4,1017.9,-3.7,0.0,E,2.1,Dongsi
24919,2016,1,3,6,232.0,232.0,26.0,65.0,3500.0,2.0,-3.0,1018.3,-3.1,0.0,ENE,0.9,Dongsi
24920,2016,1,3,7,184.0,184.0,15.0,49.0,2800.0,3.0,-2.8,1018.9,-2.9,0.0,E,0.9,Dongsi
24921,2016,1,3,8,178.0,178.0,13.0,42.0,2400.0,7.0,-2.6,1019.1,-3.2,0.0,ESE,0.9,Dongsi
24922,2016,1,3,9,179.0,179.0,12.0,43.0,2100.0,7.0,-2.5,1019.9,-3.1,0.0,ENE,0.8,Dongsi
24923,2016,1,3,10,174.0,174.0,16.0,43.0,1800.0,11.0,-1.4,1020.1,-3.1,0.0,ENE,0.9,Dongsi
24924,2016,1,3,11,145.0,145.0,23.0,35.0,1600.0,22.0,-0.1,1020.0,-4.4,0.0,ENE,1.5,Dongsi
24925,2016,1,3,12,140.0,140.0,32.0,35.0,1600.0,32.0,1.7,1018.8,-5.7,0.0,S,1.3,Dongsi
24926,2016,1,3,13,117.0,117.0,34.0,40.0,1700.0,34.0,1.8,1017.7,-7.0,0.0,SW,2.3,Dongsi
24927,2016,1,3,14,119.0,119.0,29.0,43.0,1500.0,36.0,2.3,1017.5,-6.8,0.0,SSE,1.4,Dongsi
24928,2016,1,3,15,112.0,112.0,25.0,45.0,1800.0,37.0,2.2,1017.4,-6.4,0.0,SSE,1.6,Dongsi
24929,2016,1,3,16,135.0,135.0,23.0,50.0,1800.0,30.0,2.2,1017.8,-6.7,0.0,SSE,0.8,Dongsi
24930,2016,1,3,17,199.0,199.0,19.0,66.0,1800.0,10.0,0.8,1018.2,-5.2,0.0,S,0.9,Dongsi
24931,2016,1,3,18,220.0,220.0,17.0,70.0,1900.0,3.0,-0.1,1019.2,-3.7,0.0,S,0.8,Dongsi
24932,2016,1,3,19,223.0,223.0,16.0,67.0,2100.0,3.0,-1.3,1020.2,-3.7,0.0,WNW,0.6,Dongsi
24933,2016,1,3,20,239.0,239.0,19.0,69.0,2300.0,3.0,-2.0,1020.7,-3.0,0.0,ESE,0.7,Dongsi
24934,2016,1,3,21,227.0,227.0,18.0,68.0,2600.0,3.0,-2.7,1021.4,-3.5,0.0,SW,0.2,Dongsi
24935,2016,1,3,22,254.0,254.0,18.0,71.0,2900.0,3.0,-3.2,1021.8,-3.9,0.0,E,0.4,Dongsi
24936,2016,1,3,23,247.0,247.0,20.0,73.0,3300.0,3.0,-3.5,1022.1,-4.2,0.0,NW,0.1,Dongsi
24937,2016,1,4,0,242.0,242.0,18.0,75.0,3500.0,3.0,-3.8,1022.4,-4.1,0.0,SW,0.2,Dongsi
24938,2016,1,4,1,252.0,252.0,17.0,72.0,3800.0,3.0,-4.4,1023.0,-4.5,0.0,E,0.9,Dongsi
24939,2016,1,4,2,251.0,251.0,15.0,69.0,4000.0,2.0,-4.3,1023.6,-4.7,0.0,NNE,0.5,Dongsi
24940,2016,1,4,3,92.0,92.0,17.0,52.0,1100.0,7.0,0.1,1024.3,-9.4,0.0,N,2.9,Dongsi
24941,2016,1,4,4,15.0,15.0,3.0,15.0,300.0,57.0,0.2,1024.5,-11.2,0.0,N,3.0,Dongsi
24942,2016,1,4,5,10.0,10.0,2.0,15.0,400.0,57.0,-0.8,1024.8,-12.4,0.0,N,2.1,Dongsi
24943,2016,1,4,6,15.0,15.0,3.0,18.0,300.0,56.0,-1.4,1025.3,-13.0,0.0,NNW,3.2,Dongsi
24944,2016,1,4,7,7.0,7.0,3.0,22.0,400.0,53.0,-1.7,1026.1,-13.3,0.0,N,4.0,Dongsi
24945,2016,1,4,8,10.0,10.0,2.0,27.0,400.0,46.0,-2.1,1027.0,-13.6,0.0,NE,2.1,Dongsi
24946,2016,1,4,9,9.0,9.0,3.0,26.0,400.0,49.0,-2.1,1027.6,-14.5,0.0,N,3.2,Dongsi
24947,2016,1,4,10,10.0,10.0,2.0,21.0,400.0,55.0,-1.3,1027.9,-15.2,0.0,NNE,3.7,Dongsi
24948,2016,1,4,11,10.0,10.0,2.0,20.0,400.0,58.0,-0.2,1027.5,-15.3,0.0,NNE,3.5,Dongsi
24949,2016,1,4,12,7.0,8.0,2.0,13.0,300.0,70.0,0.5,1026.5,-15.5,0.0,NNE,3.6,Dongsi
24950,2016,1,4,13,9.0,9.0,2.0,14.0,400.0,67.0,0.3,1025.7,-15.7,0.0,N,4.1,Dongsi
24951,2016,1,4,14,13.0,13.0,3.0,17.0,400.0,66.0,1.0,1025.0,-16.0,0.0,NE,3.3,Dongsi
24952,2016,1,4,15,15.0,15.0,3.0,17.0,400.0,64.0,1.3,1024.9,-16.1,0.0,NNW,1.8,Dongsi
24953,2016,1,4,16,15.0,15.0,3.0,19.0,400.0,63.0,1.4,1024.7,-16.5,0.0,N,2.2,Dongsi
24954,2016,1,4,17,17.0,17.0,4.0,26.0,400.0,55.0,0.8,1024.9,-17.5,0.0,NNW,3.0,Dongsi
24955,2016,1,4,18,17.0,18.0,4.0,34.0,500.0,44.0,0.7,1025.6,-17.6,0.0,NNW,3.1,Dongsi
24956,2016,1,4,19,22.0,22.0,6.0,36.0,500.0,42.0,-0.2,1026.1,-17.4,0.0,NW,2.9,Dongsi
24957,2016,1,4,20,18.0,18.0,4.0,30.0,500.0,47.0,-1.1,1026.6,-18.2,0.0,N,1.7,Dongsi
24958,2016,1,4,21,13.0,13.0,2.0,27.0,400.0,51.0,-2.1,1026.8,-19.1,0.0,NE,1.6,Dongsi
24959,2016,1,4,22,15.0,15.0,2.0,28.0,400.0,47.0,-2.8,1027.6,-19.2,0.0,N,2.4,Dongsi
24960,2016,1,4,23,14.0,14.0,3.0,27.0,500.0,48.0,-3.5,1027.5,-19.0,0.0,NNE,2.0,Dongsi
24961,2016,1,5,0,7.0,7.0,2.0,25.0,500.0,48.0,-3.9,1027.7,-19.4,0.0,N,2.0,Dongsi
24962,2016,1,5,1,12.0,12.0,2.0,25.0,400.0,47.0,-3.8,1027.4,-19.7,0.0,NNE,3.0,Dongsi
24963,2016,1,5,2,9.0,9.0,2.0,22.0,400.0,48.0,-4.3,1027.5,-20.1,0.0,N,4.4,Dongsi
24964,2016,1,5,3,10.0,10.0,2.0,20.0,300.0,48.0,-4.9,1027.6,-19.8,0.0,NE,2.7,Dongsi
24965,2016,1,5,4,10.0,10.0,2.0,22.0,200.0,45.0,-4.9,1027.1,-20.2,0.0,N,3.7,Dongsi
24966,2016,1,5,5,12.0,12.0,2.0,21.0,200.0,45.0,-5.8,1027.0,-20.6,0.0,NE,2.3,Dongsi
24967,2016,1,5,6,7.0,7.0,2.0,25.0,200.0,41.0,-6.0,1027.2,-20.4,0.0,NNE,3.5,Dongsi
24968,2016,1,5,7,10.0,10.0,5.0,41.0,300.0,22.0,-5.9,1027.3,-20.7,0.0,N,3.9,Dongsi
24969,2016,1,5,8,11.0,11.0,5.0,46.0,300.0,16.0,-6.7,1027.6,-20.7,0.0,N,2.2,Dongsi
24970,2016,1,5,9,11.0,13.0,6.0,40.0,400.0,26.0,-5.2,1028.1,-20.1,0.0,NNW,2.5,Dongsi
24971,2016,1,5,10,12.0,12.0,6.0,28.0,400.0,37.0,-3.6,1027.8,-20.4,0.0,NNW,2.2,Dongsi
24972,2016,1,5,11,14.0,14.0,5.0,24.0,400.0,45.0,-2.1,1027.4,-20.0,0.0,NW,2.2,Dongsi
24973,2016,1,5,12,18.0,18.0,4.0,24.0,500.0,45.0,-1.1,1026.1,-19.7,0.0,WNW,2.4,Dongsi
24974,2016,1,5,13,18.0,18.0,4.0,29.0,500.0,42.0,0.0,1024.8,-19.8,0.0,W,1.5,Dongsi
24975,2016,1,5,14,25.0,25.0,3.0,31.0,600.0,37.0,0.3,1024.0,-19.5,0.0,NW,1.9,Dongsi
24976,2016,1,5,15,29.0,50.0,10.0,38.0,800.0,32.0,1.4,1023.6,-19.2,0.0,SSW,1.8,Dongsi
